"Guid","ACV__c","ApprovalStatus__c","BillingOrganization__c","BillingTitle__c","CurrencyIsoCode","Custom_Contract_Status__c","Customer_Quote_1__c","Customer_Quote_2__c","EditLinesFieldSetName__c","Governing_Law__c","Group_Line_Items__c","Liability_Cap__c","Lines_to_Approve__c","Price_Book_Override__c","Print_Discounts__c","Print_Line_Item_Prices__c","Print_List_Prices__c","Print_Notes__c","Print_Signature_Block__c","Print_Terms_and_Conditions__c","Product_Detail__c","Region__c","Renewal_Uplift__c","Renewal__c","Requires_Approval_from__c","SBQQ__BillingCity__c","SBQQ__BillingCountry__c","SBQQ__BillingFrequency__c","SBQQ__BillingName__c","SBQQ__BillingPostalCode__c","SBQQ__BillingState__c","SBQQ__BillingStreet__c","SBQQ__ChangeVersion__c","SBQQ__ConsumptionRateOverride__c","SBQQ__ContractingMethod__c","SBQQ__CustomerDiscount__c","SBQQ__DefaultTemplate__c","SBQQ__DeliveryMethod__c","SBQQ__DistributorDiscount__c","SBQQ__DocumentStatus__c","SBQQ__EmailTemplateId__c","SBQQ__EndDate__c","SBQQ__ExpirationDate__c","SBQQ__FirstSegmentTermEndDate__c","SBQQ__GenerateContractedPrice__c","SBQQ__Introduction__c","SBQQ__Key__c","SBQQ__LineItemsGrouped__c","SBQQ__LineItemsPrinted__c","SBQQ__MarkupRate__c","SBQQ__Notes__c","SBQQ__OrderByQuoteLineGroup__c","SBQQ__OrderBy__c","SBQQ__OrderGroupID__c","SBQQ__Ordered__c","SBQQ__OriginalQuote__c","SBQQ__PaperSize__c","SBQQ__PartnerDiscount__c","SBQQ__PaymentTerms__c","SBQQ__PreviousChangeQuote__c","SBQQ__PriceBook__c","SBQQ__PricebookId__c","SBQQ__Primary__c","SBQQ__QuoteLanguage__c","SBQQ__QuoteProcessId__c","SBQQ__QuoteTemplateId__c","SBQQ__RenewalTerm__c","SBQQ__RenewalUpliftRate__c","SBQQ__ShippingCity__c","SBQQ__ShippingCountry__c","SBQQ__ShippingName__c","SBQQ__ShippingPostalCode__c","SBQQ__ShippingState__c","SBQQ__ShippingStreet__c","SBQQ__Source__c","SBQQ__StartDate__c","SBQQ__Status__c","SBQQ__SubscriptionTerm__c","SBQQ__TargetCustomerAmount__c","SBQQ__Type__c","SBQQ__Unopened__c","SBQQ__WatermarkShown__c","ShippingOrganization__c","ShippingTitle__c","Slide_Image__c","SubmittedDate__c","Use_Case_1__c","Use_Case_2__c","Use_Case_3__c","Use_Custom_Terms__c"
3daabb4a-b370-47fe-b9f6-842227f165e3,"#N/A","#N/A","#N/A","#N/A",USD,Standard Language,"#N/A","#N/A",Amendment,State of California,false,1x Payments,"#N/A","#N/A",false,true,true,false,true,true,Names,Central,3.0,"Auto Renewal, 60 Day Notice","#N/A",San Francisco,USA,"#N/A",ECorp,94106,Ca,141 Woodward St,"#N/A",false,By Subscription End Date,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2023-02-17,2022-02-20,"#N/A","#N/A","Greetings ECorp ,


Enclosed is the proposal I promised you.

I also want to take this opportunity to thank you for all your help. Designing a suitable solution required that I become familiar with your products and your industry. As a result, your help and guidance proved to be invaluable and ultimately resulted in a better, more cost effective solution for your organization.

I will call you next week to discuss this proposal. As always, please don’t hesitate to call me if you have questions or if I can be of further assistance.

I hope we can continue working together into the future.


With best regards,

Jacques Hamou

jhamou@salesforce.com","#N/A",false,true,"#N/A","#N/A",false,"#N/A","#N/A",false,"#N/A","#N/A","#N/A",Net 60,"#N/A",fa5b3b37-5077-4ec2-9ae5-325e5d4b3f54,01s3h000004kcygAAA,true,"#N/A",a0i3h000001Pg48,"#N/A",12.0,3.0,San Francisco,USA,ECorp,94106,Ca,141 Woodward St,"#N/A",2022-02-17,Draft,"#N/A","#N/A",Amendment,false,true,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false
3e133d38-aed2-4ec7-964c-c543c915c478,"#N/A",Approved,"#N/A","#N/A",USD,Standard Language,"#N/A","#N/A",Standard,State of California,false,1x Payments,"#N/A","#N/A",false,true,true,false,true,true,Names,"#N/A","#N/A","Auto Renewal, 60 Day Notice","#N/A",Atlanta,United States,"#N/A",Argentina’s National Technological University,30326,GA,950 East Paces Ferry Road Northeast,"#N/A",false,By Subscription End Date,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2021-10-11,"#N/A","#N/A","Greetings Sarah Williams,


Enclosed is the proposal I promised you.

I also want to take this opportunity to thank you for all your help. Designing a suitable solution required that I become familiar with your products and your industry. As a result, your help and guidance proved to be invaluable and ultimately resulted in a better, more cost effective solution for your organization.

I will call you next week to discuss this proposal. As always, please don’t hesitate to call me if you have questions or if I can be of further assistance.

I hope we can continue working together into the future.


With best regards,

Christopher Corrigan

ccorrigan@salesforce.com","#N/A",false,true,"#N/A","#N/A",false,"#N/A","#N/A",true,"#N/A","#N/A","#N/A",Net 30,"#N/A",fa5b3b37-5077-4ec2-9ae5-325e5d4b3f54,01s3h000004kcygAAA,true,"#N/A",a0i3h000001Pg48,"#N/A","#N/A",3.0,Atlanta,United States,Argentina’s National Technological University,30326,GA,950 East Paces Ferry Road Northeast,"#N/A",2021-10-20,Approved,12.0,74000.0,Quote,false,false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false
3ed3c29f-e9a7-4573-a515-8f6e8b2c6b7a,"#N/A",Approved,"#N/A","#N/A",USD,Standard Language,"#N/A","#N/A",Standard,State of California,false,1x Payments,"#N/A","#N/A",false,true,true,false,true,true,Names,"#N/A",3.0,"Auto Renewal, 60 Day Notice","#N/A","#N/A","#N/A","#N/A",Chicago Cubs,"#N/A","#N/A","#N/A","#N/A",false,By Subscription End Date,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2021-12-11,"#N/A","#N/A","Greetings Steve Bartman,


Enclosed is the proposal I promised you.

I also want to take this opportunity to thank you for all your help. Designing a suitable solution required that I become familiar with your products and your industry. As a result, your help and guidance proved to be invaluable and ultimately resulted in a better, more cost effective solution for your organization.

I will call you next week to discuss this proposal. As always, please don’t hesitate to call me if you have questions or if I can be of further assistance.

I hope we can continue working together into the future.


With best regards,

Michael Flanagan

michael.flanagan@salesforce.com","#N/A",false,true,"#N/A","#N/A",false,"#N/A","#N/A",false,"#N/A","#N/A","#N/A",Net 30,"#N/A",fa5b3b37-5077-4ec2-9ae5-325e5d4b3f54,01s3h000004kcygAAA,true,"#N/A",a0i3h000001Pg48,"#N/A","#N/A",3.0,"#N/A","#N/A",Chicago Cubs,"#N/A","#N/A","#N/A","#N/A",2021-12-18,Approved,12.0,"#N/A",Quote,false,false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false
3f2bf708-2b4d-4473-aa37-96d275492ed8,"#N/A","#N/A","#N/A","#N/A",USD,Standard Language,"#N/A","#N/A",Customer,State of California,false,1x Payments,"#N/A","#N/A",false,true,true,false,true,true,Names,"#N/A","#N/A","Auto Renewal, 60 Day Notice","#N/A",Buda,United States,"#N/A",Bill Lumbergh,78610,TX,413 Main Street,"#N/A",false,By Subscription End Date,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2021-08-11,"#N/A","#N/A","Greetings Bill Lumbergh,


Enclosed is the proposal I promised you.

I also want to take this opportunity to thank you for all your help. Designing a suitable solution required that I become familiar with your products and your industry. As a result, your help and guidance proved to be invaluable and ultimately resulted in a better, more cost effective solution for your organization.

I will call you next week to discuss this proposal. As always, please don’t hesitate to call me if you have questions or if I can be of further assistance.

I hope we can continue working together into the future.


With best regards,

Bill Lumbergh

steelbrick_demo@salesforce.com","#N/A",false,true,"#N/A","#N/A",false,"#N/A","#N/A",false,"#N/A","#N/A","#N/A",Net 30,"#N/A",fa5b3b37-5077-4ec2-9ae5-325e5d4b3f54,01s3h000004kcygAAA,true,"#N/A",a0i3h000001Pg48,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2021-08-20,Draft,12.0,"#N/A",Customer Quote,false,true,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false
3f424617-bd39-45d6-8f60-1175bae9a57b,"#N/A","#N/A","#N/A","#N/A",USD,Standard Language,"#N/A","#N/A",Standard,State of California,false,1x Payments,"#N/A","#N/A",false,true,true,false,true,true,Names,"#N/A",3.0,"Auto Renewal, 60 Day Notice","#N/A",Birmingham,United Kingdom,"#N/A",The North Face Company,B321HB,"#N/A",33 Beverley Hills Boulevard,"#N/A",false,By Subscription End Date,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2021-12-19,"#N/A","#N/A","Greetings Andy McNab,


Enclosed is the proposal I promised you.

I also want to take this opportunity to thank you for all your help. Designing a suitable solution required that I become familiar with your products and your industry. As a result, your help and guidance proved to be invaluable and ultimately resulted in a better, more cost effective solution for your organization.

I will call you next week to discuss this proposal. As always, please don’t hesitate to call me if you have questions or if I can be of further assistance.

I hope we can continue working together into the future.


With best regards,

Tom @Atomic

tom.davis@salesforce.com","#N/A",true,true,"#N/A","#N/A",false,"#N/A","#N/A",false,"#N/A","#N/A","#N/A",Net 60,"#N/A",fa5b3b37-5077-4ec2-9ae5-325e5d4b3f54,01s3h000004kcygAAA,true,"#N/A",a0i3h000001Pg48,"#N/A","#N/A",3.0,London,United Kingdom,The North Face Company,B321HB,"#N/A",101 Oxford Street,"#N/A",2021-12-18,Draft,36.0,600000.0,Quote,false,true,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false
3f991fee-a25f-4bff-a781-ba5fd7941dee,"#N/A","#N/A","#N/A","#N/A",USD,Standard Language,"#N/A","#N/A",Standard,State of California,false,1x Payments,"#N/A","#N/A",false,true,true,false,true,true,Names,Central,3.0,"Auto Renewal, 60 Day Notice","#N/A",London,United Kingdom,"#N/A",ABC Services Ltd,EC2,London,1001 Bishopsgate,"#N/A",false,By Subscription End Date,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2022-02-12,"#N/A","#N/A","Greetings Michael Jackson,


Enclosed is the proposal I promised you.

I also want to take this opportunity to thank you for all your help. Designing a suitable solution required that I become familiar with your products and your industry. As a result, your help and guidance proved to be invaluable and ultimately resulted in a better, more cost effective solution for your organization.

I will call you next week to discuss this proposal. As always, please don’t hesitate to call me if you have questions or if I can be of further assistance.

I hope we can continue working together into the future.


With best regards,

Christian Bacon

christian.bacon@salesforce.com","#N/A",false,true,"#N/A","#N/A",false,"#N/A","#N/A",false,"#N/A","#N/A","#N/A",Net 30,"#N/A",fa5b3b37-5077-4ec2-9ae5-325e5d4b3f54,01s3h000004kcygAAA,true,"#N/A",a0i3h000001Pg48,"#N/A","#N/A",3.0,London,United Kingdom,ABC Services Ltd,EC2,London,1001 Bishopsgate,"#N/A",2022-02-05,Draft,12.0,"#N/A",Quote,false,true,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false
3fc1c13e-9f5c-42b0-adbf-41139c56f910,"#N/A","#N/A","#N/A","#N/A",USD,Standard Language,"#N/A","#N/A",Standard,State of California,false,1x Payments,"#N/A","#N/A",false,true,true,false,true,true,Names,"#N/A","#N/A","Auto Renewal, 60 Day Notice","#N/A",San Francisco,US,"#N/A",Cash To Go,94107,CA,1477 Kansas St.,"#N/A",false,By Subscription End Date,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2021-05-15,"#N/A","#N/A","Greetings Kevin Morgan,


Enclosed is the proposal I promised you.

I also want to take this opportunity to thank you for all your help. Designing a suitable solution required that I become familiar with your products and your industry. As a result, your help and guidance proved to be invaluable and ultimately resulted in a better, more cost effective solution for your organization.

I will call you next week to discuss this proposal. As always, please don’t hesitate to call me if you have questions or if I can be of further assistance.

I hope we can continue working together into the future.


With best regards,

Martin Manager

steelbrick_demo@salesforce.com","#N/A",false,true,"#N/A","#N/A",false,"#N/A","#N/A",false,"#N/A","#N/A","#N/A",Net 30,"#N/A",fa5b3b37-5077-4ec2-9ae5-325e5d4b3f54,01s3h000004kcygAAA,true,"#N/A",a0i3h000001Pg48,"#N/A","#N/A","#N/A",San Francisco,US,Cash To Go,94107,CA,1477 Kansas St.,"#N/A",2021-08-19,Draft,12.0,"#N/A",Quote,false,true,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false
4005e798-c5c1-4bc4-ac04-7e560f23c87d,"#N/A","#N/A","#N/A","#N/A",USD,Standard Language,"#N/A","#N/A",Standard,State of California,false,1x Payments,"#N/A","#N/A",false,true,true,false,true,true,Names,"#N/A","#N/A","Auto Renewal, 60 Day Notice","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,By Subscription End Date,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2021-09-08,"#N/A","#N/A","Greetings Burt Reynolds,


Enclosed is the proposal I promised you.

I also want to take this opportunity to thank you for all your help. Designing a suitable solution required that I become familiar with your products and your industry. As a result, your help and guidance proved to be invaluable and ultimately resulted in a better, more cost effective solution for your organization.

I will call you next week to discuss this proposal. As always, please don’t hesitate to call me if you have questions or if I can be of further assistance.

I hope we can continue working together into the future.


With best regards,

Stephen Davey

sdavey@salesforce.com","#N/A",false,true,"#N/A","#N/A",false,"#N/A","#N/A",false,"#N/A","#N/A","#N/A",Net 30,"#N/A",fa5b3b37-5077-4ec2-9ae5-325e5d4b3f54,01s3h000004kcygAAA,true,"#N/A",a0i3h000001Pg48,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2021-09-19,Draft,36.0,"#N/A",Quote,false,true,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false
4068c0c2-22f2-4ca5-9b63-701cbdbe9691,"#N/A","#N/A","#N/A","#N/A",USD,Standard Language,"#N/A","#N/A",Standard,State of California,false,1x Payments,"#N/A","#N/A",false,true,true,false,true,true,Names,Central,3.0,"Auto Renewal, 60 Day Notice","#N/A",Paris,France,"#N/A",Exelmans Intl,75007,"#N/A",3 Avenue Octave Gréard,"#N/A",false,By Subscription End Date,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2022-02-01,"#N/A","#N/A","Greetings Franck Lanier,


Enclosed is the proposal I promised you.

I also want to take this opportunity to thank you for all your help. Designing a suitable solution required that I become familiar with your products and your industry. As a result, your help and guidance proved to be invaluable and ultimately resulted in a better, more cost effective solution for your organization.

I will call you next week to discuss this proposal. As always, please don’t hesitate to call me if you have questions or if I can be of further assistance.

I hope we can continue working together into the future.


With best regards,

Frédéric Hervo

fhervo@salesforce.com","#N/A",false,true,"#N/A","#N/A",false,"#N/A","#N/A",false,"#N/A","#N/A","#N/A",Net 30,"#N/A",fa5b3b37-5077-4ec2-9ae5-325e5d4b3f54,01s3h000004kcygAAA,true,"#N/A",a0i3h000001Pg48,"#N/A","#N/A",3.0,Paris,France,Exelmans Intl,75007,"#N/A",3 Avenue Octave Gréard,"#N/A",2022-02-17,Draft,24.0,430000.0,Quote,false,true,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false
40ad759a-e8cb-40ab-b133-4627b1c0c761,"#N/A","#N/A","#N/A","#N/A",USD,Standard Language,"#N/A","#N/A",Customer,State of California,false,1x Payments,"#N/A","#N/A",false,true,true,false,true,true,Names,Central,3.0,"Auto Renewal, 60 Day Notice","#N/A",Buda,United States,"#N/A",Bill Lumbergh,78610,TX,413 Main Street,"#N/A",false,By Subscription End Date,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2022-02-01,"#N/A","#N/A","Greetings Bill Lumbergh,


Enclosed is the proposal I promised you.

I also want to take this opportunity to thank you for all your help. Designing a suitable solution required that I become familiar with your products and your industry. As a result, your help and guidance proved to be invaluable and ultimately resulted in a better, more cost effective solution for your organization.

I will call you next week to discuss this proposal. As always, please don’t hesitate to call me if you have questions or if I can be of further assistance.

I hope we can continue working together into the future.


With best regards,

Bill Lumbergh

steelbrick_demo@salesforce.com","#N/A",false,true,"#N/A","#N/A",false,"#N/A","#N/A",false,"#N/A","#N/A","#N/A",Net 30,"#N/A",fa5b3b37-5077-4ec2-9ae5-325e5d4b3f54,01s3h000004kcygAAA,true,"#N/A",a0i3h000001Pg48,"#N/A","#N/A",3.0,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2022-01-18,Draft,12.0,"#N/A",Customer Quote,false,true,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false
40c23a46-cd78-4580-b8f0-39a5c7bb89a6,"#N/A","#N/A","#N/A","#N/A",USD,Standard Language,"#N/A","#N/A",Standard,State of California,false,1x Payments,"#N/A","#N/A",false,true,true,false,true,true,Names,"#N/A",3.0,"Auto Renewal, 60 Day Notice","#N/A",san francisco,United States,"#N/A",Pied Piper - JM,94111,CA,475 Sansome St,"#N/A",false,By Subscription End Date,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2021-12-06,"#N/A","#N/A","Greetings John Smith,


Enclosed is the proposal I promised you.

I also want to take this opportunity to thank you for all your help. Designing a suitable solution required that I become familiar with your products and your industry. As a result, your help and guidance proved to be invaluable and ultimately resulted in a better, more cost effective solution for your organization.

I will call you next week to discuss this proposal. As always, please don’t hesitate to call me if you have questions or if I can be of further assistance.

I hope we can continue working together into the future.


With best regards,

Jeffrey Miller

jeffrey.miller@salesforce.com","#N/A",false,true,"#N/A","#N/A",false,"#N/A","#N/A",false,"#N/A","#N/A","#N/A",Net 30,"#N/A",fa5b3b37-5077-4ec2-9ae5-325e5d4b3f54,01s3h000004kcygAAA,false,"#N/A",a0i3h000001Pg48,"#N/A","#N/A","#N/A",san francisco,United States,Pied Piper - JM,94111,CA,427 Sansome St.,"#N/A",2021-12-18,Draft,12.0,"#N/A",Quote,true,true,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false
41374e7e-9ef1-414c-9eb6-54125b5764d6,"#N/A",Approved,"#N/A","#N/A",USD,Standard Language,"#N/A","#N/A",Standard,State of California,false,1x Payments,"#N/A","#N/A",false,true,true,false,true,true,Names,"#N/A",3.0,"Auto Renewal, 60 Day Notice","#N/A",San Francisco,United States,"#N/A",OpenTable,94104,CA,1 Montgomery Street,"#N/A",false,By Subscription End Date,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2021-12-12,"#N/A","#N/A","Greetings Parker Harris,


Enclosed is the proposal I promised you.

I also want to take this opportunity to thank you for all your help. Designing a suitable solution required that I become familiar with your products and your industry. As a result, your help and guidance proved to be invaluable and ultimately resulted in a better, more cost effective solution for your organization.

I will call you next week to discuss this proposal. As always, please don’t hesitate to call me if you have questions or if I can be of further assistance.

I hope we can continue working together into the future.


With best regards,

Brendan Sohr

bsohr@salesforce.com","#N/A",false,true,"#N/A","#N/A",false,"#N/A","#N/A",false,"#N/A","#N/A","#N/A",Net 30,"#N/A",fa5b3b37-5077-4ec2-9ae5-325e5d4b3f54,01s3h000004kcygAAA,true,"#N/A",a0i3h000001Pg48,"#N/A","#N/A",3.0,San Francisco,United States,OpenTable,94104,CA,1 Montgomery Street,"#N/A",2021-12-18,Approved,12.0,"#N/A",Quote,false,false,"#N/A","#N/A","#N/A",2021-12-05,"#N/A","#N/A","#N/A",false
415cea52-8031-4bab-851c-37cf2bbf7c7d,"#N/A","#N/A","#N/A","#N/A",USD,Standard Language,"#N/A","#N/A",Standard,State of California,false,1x Payments,"#N/A","#N/A",false,true,true,false,true,true,Names,Central,3.0,"Auto Renewal, 60 Day Notice","#N/A",New York,United States,"#N/A","MedLife, Inc.",10010,New York,One Jones Avenue,"#N/A",false,By Subscription End Date,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2022-01-23,"#N/A","#N/A","Greetings Sarah Loehr,


Enclosed is the proposal I promised you.

I also want to take this opportunity to thank you for all your help. Designing a suitable solution required that I become familiar with your products and your industry. As a result, your help and guidance proved to be invaluable and ultimately resulted in a better, more cost effective solution for your organization.

I will call you next week to discuss this proposal. As always, please don’t hesitate to call me if you have questions or if I can be of further assistance.

I hope we can continue working together into the future.


With best regards,

Greg Fiorindo

greg.fiorindo@salesforce.com","#N/A",false,true,"#N/A","#N/A",false,"#N/A","#N/A",false,"#N/A","#N/A","#N/A",Net 30,"#N/A",fa5b3b37-5077-4ec2-9ae5-325e5d4b3f54,01s3h000004kcygAAA,true,"#N/A",a0i3h000001Pg48,"#N/A","#N/A","#N/A",New York,United States,"MedLife, Inc.",10010,New York,One Jones Avenue,"#N/A",2022-01-17,Draft,12.0,"#N/A",Quote,false,true,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false
41892ed2-1a1c-4f3b-8dd3-1c4d5746cdb0,"#N/A","#N/A","#N/A","#N/A",USD,Standard Language,"#N/A","#N/A",Amendment,State of California,false,1x Payments,"#N/A","#N/A",false,true,true,false,true,true,Names,Central,3.0,"Auto Renewal, 60 Day Notice","#N/A",San Francisco,United States,"#N/A",Acme Inc.,94105,CA,50 Fremont Street,"#N/A",false,By Subscription End Date,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2023-03-19,2022-03-01,"#N/A","#N/A","Greetings Acme Inc. ,


Enclosed is the proposal I promised you.

I also want to take this opportunity to thank you for all your help. Designing a suitable solution required that I become familiar with your products and your industry. As a result, your help and guidance proved to be invaluable and ultimately resulted in a better, more cost effective solution for your organization.

I will call you next week to discuss this proposal. As always, please don’t hesitate to call me if you have questions or if I can be of further assistance.

I hope we can continue working together into the future.


With best regards,

Willem Sijbers

wsijbers@salesforce.com","#N/A",false,true,"#N/A","#N/A",false,"#N/A","#N/A",false,"#N/A","#N/A","#N/A",Net 30,"#N/A",fa5b3b37-5077-4ec2-9ae5-325e5d4b3f54,01s3h000004kcygAAA,true,"#N/A",a0i3h000001Pg48,"#N/A",12.0,3.0,San Francisco,United States,Acme Inc.,94105,CA,50 Fremont Street,"#N/A",2022-07-20,Draft,"#N/A","#N/A",Amendment,false,true,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false
41ac616a-1eac-4798-97a8-b4bd47813d73,"#N/A","#N/A","#N/A","#N/A",USD,Standard Language,"#N/A","#N/A",Amendment,State of California,false,1x Payments,"#N/A","#N/A",false,true,true,false,true,true,Names,Central,3.0,"Auto Renewal, 60 Day Notice","#N/A",San Francisco,United States,"#N/A",Alliance Ventures,94105,CA,50 Fremont Street,"#N/A",false,By Subscription End Date,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2023-02-17,2022-02-15,"#N/A","#N/A","Greetings Alliance Ventures ,


Enclosed is the proposal I promised you.

I also want to take this opportunity to thank you for all your help. Designing a suitable solution required that I become familiar with your products and your industry. As a result, your help and guidance proved to be invaluable and ultimately resulted in a better, more cost effective solution for your organization.

I will call you next week to discuss this proposal. As always, please don’t hesitate to call me if you have questions or if I can be of further assistance.

I hope we can continue working together into the future.


With best regards,

Jim Drake

jdrake@salesforce.com","#N/A",false,true,"#N/A","#N/A",false,"#N/A","#N/A",false,"#N/A","#N/A","#N/A",Net 30,"#N/A",fa5b3b37-5077-4ec2-9ae5-325e5d4b3f54,01s3h000004kcygAAA,true,"#N/A",a0i3h000001Pg48,"#N/A",12.0,3.0,San Francisco,United States,Alliance Ventures,94105,CA,50 Fremont Street,"#N/A",2022-02-17,Draft,"#N/A","#N/A",Amendment,false,true,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false
41c910eb-687f-4a5a-b97d-f1b33eae9653,"#N/A","#N/A","#N/A","#N/A",USD,Standard Language,"#N/A","#N/A",Standard,State of California,false,1x Payments,"#N/A","#N/A",false,true,true,false,true,true,Names,"#N/A",3.0,"Auto Renewal, 60 Day Notice","#N/A",Palo Alto,United States,"#N/A",Delarosa Distribution,94301,CA,300 University Avenue,"#N/A",false,By Subscription End Date,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2021-11-07,"#N/A","#N/A","Greetings Delarosa Distribution ,


Enclosed is the proposal I promised you.

I also want to take this opportunity to thank you for all your help. Designing a suitable solution required that I become familiar with your products and your industry. As a result, your help and guidance proved to be invaluable and ultimately resulted in a better, more cost effective solution for your organization.

I will call you next week to discuss this proposal. As always, please don’t hesitate to call me if you have questions or if I can be of further assistance.

I hope we can continue working together into the future.


With best regards,

Ian Dunckel

idunckel@salesforce.com","#N/A",false,true,"#N/A","#N/A",false,"#N/A","#N/A",false,"#N/A","#N/A","#N/A",Net 30,"#N/A",fa5b3b37-5077-4ec2-9ae5-325e5d4b3f54,01s3h000004kcygAAA,true,"#N/A",a0i3h000001Pg48,"#N/A","#N/A",3.0,Palo Alto,United States,Delarosa Distribution,94301,CA,300 University Avenue,"#N/A",2021-11-17,Draft,12.0,"#N/A",Quote,false,true,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false
41dd1467-392d-4070-baf0-4450228dfbe4,"#N/A","#N/A","#N/A","#N/A",USD,Standard Language,"#N/A","#N/A",Amendment,State of California,false,1x Payments,"#N/A","#N/A",false,true,true,false,true,true,Names,"#N/A",3.0,"Auto Renewal, 60 Day Notice","#N/A",Toronto,Canada,"#N/A",Softvoice Inc,M5H 4A6,ON,300 Bay Street,"#N/A",false,By Subscription End Date,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2022-12-18,2021-11-28,"#N/A","#N/A","Greetings Softvoice Inc ,


Enclosed is the proposal I promised you.

I also want to take this opportunity to thank you for all your help. Designing a suitable solution required that I become familiar with your products and your industry. As a result, your help and guidance proved to be invaluable and ultimately resulted in a better, more cost effective solution for your organization.

I will call you next week to discuss this proposal. As always, please don’t hesitate to call me if you have questions or if I can be of further assistance.

I hope we can continue working together into the future.


With best regards,

Jibanjit Tripathy

jtripathy@salesforce.com","#N/A",false,true,"#N/A","#N/A",false,"#N/A","#N/A",false,"#N/A","#N/A","#N/A",Net 90,"#N/A",fa5b3b37-5077-4ec2-9ae5-325e5d4b3f54,01s3h000004kcygAAA,true,"#N/A",a0i3h000001Pg48,"#N/A",12.0,3.0,Toronto,Canada,Softvoice Inc,M5H 4A6,ON,300 Bay Street,"#N/A",2021-12-18,Draft,"#N/A","#N/A",Amendment,false,true,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false
421c50ce-ed20-4213-a3eb-9a46b84d55ca,"#N/A",Pending,"#N/A","#N/A",USD,Standard Language,"#N/A","#N/A",Standard,State of California,false,1x Payments,"#N/A","#N/A",false,true,true,false,true,true,Names,"#N/A",3.0,"Auto Renewal, 60 Day Notice","#N/A",San Francisco,"#N/A","#N/A",Apollo Space Travel,94105,CA,50 Fremont Street,"#N/A",false,By Subscription End Date,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2021-12-26,"#N/A","#N/A","Greetings Cory Lovell,


Enclosed is the proposal I promised you.

I also want to take this opportunity to thank you for all your help. Designing a suitable solution required that I become familiar with your products and your industry. As a result, your help and guidance proved to be invaluable and ultimately resulted in a better, more cost effective solution for your organization.

I will call you next week to discuss this proposal. As always, please don’t hesitate to call me if you have questions or if I can be of further assistance.

I hope we can continue working together into the future.


With best regards,

Cory Lovell

clovell@salesforce.com","#N/A",false,true,"#N/A","#N/A",false,"#N/A","#N/A",true,"#N/A","#N/A","#N/A",Net 60,"#N/A",fa5b3b37-5077-4ec2-9ae5-325e5d4b3f54,01s3h000004kcygAAA,true,"#N/A",a0i3h000001Pg48,"#N/A","#N/A",3.0,San Francisco,"#N/A",Apollo Space Travel,94105,CA,50 Fremont Street,"#N/A",2022-01-17,Approved,12.0,"#N/A",Quote,false,false,"#N/A","#N/A","#N/A",2021-12-19,"#N/A","#N/A","#N/A",false
